unit,cycle,op1,op2,op3,s2,s3,s4,s7,s8
83,44,0.0009,-0.0002,100.0,641.67,1577.62,1398.59,555.28,2387.98
83,45,0.0009,-0.0002,100.0,642.5,1587.19,1395.09,554.34,2387.95
83,46,-0.0036,-0.0002,100.0,641.93,1582.5,1395.53,554.79,2387.97
83,47,-0.0034,-0.0003,100.0,642.18,1584.91,1398.54,554.36,2388.01
83,48,-0.001,0.0004,100.0,642.25,1585.17,1397.54,554.74,2388.02
83,49,-0.0012,0.0002,100.0,642.19,1582.04,1391.8,554.22,2387.99
83,50,-0.0042,-0.0004,100.0,641.72,1574.96,1385.75,555.05,2387.99
83,51,-0.0026,1e-04,100.0,641.7,1594.67,1404.76,554.24,2387.99
83,52,0.0016,-0.0005,100.0,641.94,1580.01,1392.51,554.95,2387.94
83,53,-0.0007,-1e-04,100.0,641.58,1583.06,1398.35,553.93,2388.0
83,54,0.0003,0.0002,100.0,641.78,1585.71,1401.01,555.61,2388.01
83,55,0.0013,0.0002,100.0,642.04,1586.25,1403.62,555.16,2388.03
83,56,-0.0041,-0.0002,100.0,642.11,1589.2,1392.13,554.53,2388.0
83,57,0.0021,-0.0002,100.0,642.27,1578.93,1397.44,554.08,2388.0
83,58,-0.0009,-0.0,100.0,642.88,1583.75,1401.54,554.8,2388.0
83,59,-0.0045,-0.0003,100.0,642.9,1588.17,1401.25,554.63,2388.06
83,60,-0.0018,1e-04,100.0,642.12,1583.78,1391.6,553.69,2387.97
83,61,-0.0002,-1e-04,100.0,642.0,1584.32,1398.63,554.7,2388.0
83,62,-1e-04,0.0005,100.0,642.4,1579.6,1399.79,554.61,2387.99
83,63,-0.0,1e-04,100.0,642.05,1580.13,1398.63,554.9,2388.02
83,64,0.0006,-0.0,100.0,642.17,1585.25,1400.82,554.36,2387.99
83,65,0.0002,-0.0005,100.0,642.17,1589.25,1403.86,554.26,2387.99
83,66,0.0034,-0.0,100.0,642.04,1585.17,1400.96,554.76,2388.04
83,67,0.0032,1e-04,100.0,642.34,1586.44,1391.0,554.21,2387.99
83,68,-0.0002,0.0004,100.0,642.21,1585.09,1406.37,554.73,2388.06
83,69,-0.0016,-1e-04,100.0,641.7,1588.53,1399.53,554.48,2387.98
83,70,0.0014,-0.0002,100.0,641.79,1580.23,1401.46,554.09,2388.02
83,71,0.0006,0.0003,100.0,642.33,1581.85,1396.95,554.82,2388.02
83,72,-0.0017,1e-04,100.0,641.86,1589.41,1399.05,554.46,2388.01
83,73,0.0019,-0.0002,100.0,642.32,1573.82,1396.44,554.18,2388.0
83,74,-0.0008,1e-04,100.0,642.29,1581.43,1394.97,554.28,2388.02
83,75,0.0012,1e-04,100.0,641.97,1580.89,1405.61,554.39,2388.01
83,76,-1e-04,0.0002,100.0,641.82,1579.26,1405.68,554.82,2388.04
83,77,-0.0019,0.0002,100.0,641.83,1583.73,1401.13,554.81,2388.01
83,78,-0.0012,0.0004,100.0,641.99,1581.62,1398.8,554.72,2387.98
83,79,0.0017,-0.0,100.0,642.23,1583.46,1398.63,554.85,2388.01
83,80,-0.0005,0.0004,100.0,642.2,1586.95,1399.96,554.64,2387.96
83,81,0.0002,-0.0,100.0,642.45,1580.7,1394.18,554.24,2387.99
83,82,0.0017,0.0003,100.0,642.2,1583.65,1397.34,555.22,2388.03
83,83,0.0021,0.0003,100.0,641.8,1580.98,1403.28,554.66,2388.07
83,84,-0.0052,-0.0004,100.0,642.63,1580.92,1398.66,553.91,2387.95
83,85,-0.005,-0.0002,100.0,642.21,1580.18,1393.68,554.94,2388.02
83,86,-0.0087,-1e-04,100.0,642.5,1581.47,1398.62,553.98,2388.08
83,87,0.0023,0.0004,100.0,642.24,1584.41,1395.95,555.2,2388.03
83,88,-0.0011,-1e-04,100.0,641.48,1589.91,1397.3,554.94,2387.98
83,89,0.0026,0.0,100.0,642.4,1584.59,1391.17,554.65,2388.02
83,90,-1e-04,-0.0002,100.0,641.81,1587.4,1389.61,554.02,2388.02
83,91,-0.0013,0.0002,100.0,641.96,1576.72,1402.93,553.73,2388.04
83,92,-0.0019,0.0003,100.0,642.1,1588.12,1404.8,554.39,2388.0
83,93,-0.0055,0.0003,100.0,642.19,1581.37,1396.29,554.49,2387.99
83,94,-0.0031,-1e-04,100.0,642.23,1588.32,1393.16,554.22,2388.04
83,95,0.0049,0.0004,100.0,642.66,1582.4,1395.74,554.64,2387.99
83,96,-0.0026,-0.0003,100.0,642.09,1580.45,1394.44,554.26,2387.97
83,97,-0.0009,0.0003,100.0,642.55,1584.9,1393.5,554.5,2388.03
83,98,0.0006,-0.0004,100.0,642.38,1587.34,1396.74,554.19,2387.97
83,99,0.0011,-0.0002,100.0,641.89,1579.71,1390.67,554.24,2387.99
83,100,-0.0013,-0.0004,100.0,641.71,1587.59,1397.27,555.47,2387.99
83,101,-0.0007,-1e-04,100.0,642.17,1576.74,1396.61,554.53,2388.02
83,102,-0.0002,0.0004,100.0,642.27,1578.39,1402.63,553.86,2388.02
83,103,-1e-04,0.0003,100.0,642.09,1588.43,1399.05,554.0,2388.01
83,104,0.0027,-0.0003,100.0,641.69,1582.17,1396.24,554.05,2388.01
83,105,0.0008,0.0004,100.0,641.71,1586.15,1396.08,554.65,2388.04
83,106,-0.0015,-0.0003,100.0,642.21,1580.32,1399.22,555.27,2388.03
83,107,-0.0012,-0.0004,100.0,642.23,1584.57,1397.36,554.64,2387.99
83,108,-0.001,0.0005,100.0,642.46,1586.17,1395.52,554.29,2388.01
83,109,0.0017,0.0005,100.0,642.21,1579.08,1405.52,554.0,2388.02
83,110,0.002,1e-04,100.0,642.03,1584.97,1398.8,554.33,2388.05
83,111,-0.0007,0.0004,100.0,642.68,1585.88,1398.33,554.89,2387.99
83,112,-0.0016,0.0004,100.0,642.1,1586.79,1397.48,553.59,2388.0
83,113,0.0021,0.0004,100.0,642.23,1590.73,1400.2,553.91,2388.07
83,114,0.0003,0.0005,100.0,642.53,1583.99,1404.63,554.07,2388.04
83,115,0.0016,-0.0005,100.0,642.02,1586.69,1391.32,555.03,2388.01
83,116,-0.0038,1e-04,100.0,642.09,1582.97,1402.48,554.5,2388.07
83,117,-0.0004,-1e-04,100.0,641.93,1582.2,1400.07,555.3,2387.97
83,118,-0.0004,-1e-04,100.0,642.44,1588.37,1400.4,553.84,2388.05
83,119,0.0037,-0.0,100.0,642.6,1587.46,1404.58,554.24,2388.02
83,120,0.0026,-0.0005,100.0,642.53,1582.61,1398.25,554.34,2388.02
83,121,0.0007,0.0002,100.0,641.92,1581.7,1398.31,554.13,2388.04
83,122,-0.0005,1e-04,100.0,642.21,1586.89,1402.74,554.28,2388.0
83,123,-0.0018,0.0002,100.0,642.31,1580.94,1404.1,554.77,2388.04
83,124,0.0037,-0.0002,100.0,642.62,1585.86,1408.17,554.55,2388.0
83,125,0.0017,-0.0003,100.0,641.7,1583.17,1400.51,554.99,2387.98
83,126,-1e-04,1e-04,100.0,642.36,1586.63,1398.19,554.98,2388.05
83,127,0.0025,-0.0002,100.0,642.12,1583.01,1401.14,554.68,2387.96
83,128,-0.0034,1e-04,100.0,641.85,1576.1,1394.97,553.95,2388.03
83,129,-0.0031,1e-04,100.0,642.48,1581.43,1404.65,553.87,2388.02
83,130,-0.002,1e-04,100.0,641.72,1586.5,1395.41,553.84,2388.08
83,131,-0.0005,0.0004,100.0,642.08,1582.35,1395.93,554.66,2387.95
83,132,-0.0002,-1e-04,100.0,642.25,1587.74,1394.63,553.49,2388.01
83,133,0.0026,1e-04,100.0,642.67,1584.84,1399.88,554.64,2388.02
83,134,-1e-04,0.0002,100.0,642.28,1585.75,1396.12,553.8,2388.04
83,135,0.0008,1e-04,100.0,641.58,1587.71,1397.86,553.96,2388.06
83,136,-1e-04,-0.0003,100.0,642.37,1588.45,1401.46,554.7,2388.02
83,137,0.0017,0.0003,100.0,641.67,1586.44,1400.9,554.4,2388.0
83,138,-0.0005,0.0003,100.0,642.49,1588.15,1393.44,554.01,2388.03
83,139,0.0022,-1e-04,100.0,642.32,1591.07,1397.3,553.74,2388.03
83,140,0.0047,0.0003,100.0,642.33,1585.08,1396.53,554.51,2388.0
83,141,-0.0012,0.0,100.0,641.83,1589.92,1404.78,554.09,2388.02
83,142,-0.0053,-0.0002,100.0,642.17,1587.12,1399.54,554.21,2388.04
83,143,0.0029,-0.0002,100.0,642.17,1579.29,1398.92,553.93,2388.02
83,144,-0.0037,0.0003,100.0,642.44,1589.49,1400.72,554.98,2388.06
83,145,0.0018,-0.0004,100.0,642.14,1588.77,1398.53,553.88,2388.03
83,146,-0.0007,-0.0004,100.0,642.14,1587.43,1399.9,554.09,2388.08
83,147,0.0011,-1e-04,100.0,642.32,1582.52,1404.21,554.67,2388.06
83,148,0.0017,-1e-04,100.0,642.17,1592.12,1397.93,553.62,2388.02
83,149,-0.0007,-0.0003,100.0,642.55,1582.62,1402.31,553.42,2388.05
83,150,0.002,-0.0004,100.0,642.23,1585.43,1399.39,554.33,2388.08
83,151,-0.0004,-0.0003,100.0,642.2,1587.7,1400.11,554.14,2387.97
83,152,0.0013,-0.0,100.0,641.88,1579.59,1405.14,553.92,2388.07
83,153,0.0003,0.0003,100.0,642.08,1582.91,1393.63,554.34,2388.02
83,154,-0.0011,0.0005,100.0,642.51,1588.42,1397.16,553.69,2388.03
83,155,0.0,0.0,100.0,641.87,1583.8,1402.65,554.38,2388.05
83,156,0.0004,-0.0002,100.0,642.34,1586.62,1401.82,554.13,2388.06
83,157,0.0018,0.0,100.0,642.36,1593.83,1399.63,554.55,2388.01
83,158,1e-04,-0.0,100.0,642.37,1588.28,1407.92,553.55,2388.07
83,159,-0.0037,-0.0003,100.0,642.08,1585.52,1393.44,554.32,2388.05
83,160,0.0005,0.0003,100.0,642.84,1587.29,1401.22,554.4,2388.05
83,161,-0.0023,-0.0005,100.0,642.18,1596.85,1394.53,555.19,2388.01
83,162,-0.0017,0.0,100.0,642.28,1586.51,1396.04,553.65,2388.1
83,163,0.0013,-0.0004,100.0,642.12,1585.27,1402.86,554.86,2388.02
83,164,-0.0008,1e-04,100.0,642.16,1585.9,1399.76,554.19,2388.05
83,165,-0.0021,-0.0003,100.0,641.74,1584.24,1406.18,554.24,2388.05
83,166,-0.0032,0.0,100.0,642.32,1586.76,1400.81,554.23,2388.06
83,167,0.001,0.0003,100.0,642.26,1591.35,1406.62,554.29,2388.09
83,168,0.0002,0.0003,100.0,642.48,1592.89,1400.81,554.76,2388.04
83,169,-1e-04,0.0,100.0,642.18,1588.6,1401.53,554.2,2388.0
83,170,-0.004,-0.0,100.0,642.57,1583.2,1404.53,554.13,2388.03
83,171,-0.0009,-1e-04,100.0,642.09,1581.87,1403.84,554.0,2388.04
83,172,-0.0023,0.0002,100.0,642.53,1587.38,1399.88,554.01,2388.05
83,173,1e-04,0.0004,100.0,642.62,1584.28,1401.09,554.16,2388.03
83,174,-0.0021,-1e-04,100.0,642.69,1585.92,1409.61,553.75,2388.08
83,175,0.0007,0.0,100.0,642.51,1584.15,1396.11,554.02,2388.04
83,176,-0.0012,1e-04,100.0,641.84,1581.93,1400.65,554.24,2388.06
83,177,0.0017,0.0003,100.0,642.06,1586.22,1401.65,554.41,2388.05
83,178,0.0021,-0.0003,100.0,642.64,1588.6,1402.85,554.3,2388.02
83,179,0.001,-0.0005,100.0,642.75,1591.18,1399.71,553.83,2388.04
83,180,0.0013,0.0004,100.0,641.94,1583.01,1402.36,553.77,2388.07
83,181,-0.0012,0.0002,100.0,642.18,1593.26,1397.23,554.36,2388.04
83,182,-0.0024,1e-04,100.0,642.9,1587.88,1401.22,554.35,2388.07
83,183,0.0023,-1e-04,100.0,642.46,1589.73,1397.59,553.57,2388.09
83,184,0.0002,0.0004,100.0,642.47,1581.48,1403.17,554.34,2388.13
83,185,-0.0007,-0.0003,100.0,642.21,1589.91,1404.65,553.2,2388.07
83,186,-0.0015,0.0004,100.0,642.37,1585.07,1414.46,553.26,2388.12
83,187,-0.0008,0.0003,100.0,642.63,1585.03,1395.38,554.51,2388.08
83,188,-0.0019,-0.0003,100.0,642.68,1589.69,1404.48,553.64,2388.08
83,189,-0.0011,-0.0004,100.0,643.0,1587.32,1404.37,554.27,2388.0
83,190,1e-04,-0.0004,100.0,642.98,1588.54,1402.27,553.39,2388.05
83,191,0.001,0.0,100.0,642.27,1585.63,1404.81,553.96,2388.1
83,192,-0.0024,0.0004,100.0,642.62,1584.59,1406.57,554.1,2388.09
83,193,-0.0005,0.0004,100.0,641.56,1589.05,1411.78,553.7,2388.13
83,194,-0.0006,0.0004,100.0,642.11,1591.21,1408.04,553.91,2388.09
83,195,-0.0043,-0.0004,100.0,642.29,1591.45,1400.58,553.38,2388.02
83,196,0.0005,-1e-04,100.0,642.76,1585.62,1404.78,553.77,2388.14
83,197,-0.0029,-0.0002,100.0,642.18,1583.13,1411.3,554.06,2388.01
83,198,1e-04,0.0002,100.0,642.57,1585.51,1403.25,553.13,2388.1
83,199,-0.003,-0.0005,100.0,643.01,1593.48,1399.9,552.91,2388.1
83,200,-0.0007,-0.0002,100.0,642.67,1588.83,1394.23,553.23,2388.1
83,201,-0.0013,-1e-04,100.0,641.8,1591.23,1401.44,552.89,2388.09
83,202,-0.0018,0.0003,100.0,642.21,1586.61,1406.43,554.52,2388.08
83,203,-0.0006,-0.0002,100.0,642.42,1587.92,1405.88,553.84,2388.12
83,204,0.0007,-0.0002,100.0,642.87,1592.1,1402.67,553.58,2388.07
83,205,-0.0013,-1e-04,100.0,643.2,1585.91,1412.27,553.93,2388.04
83,206,-0.0021,0.0002,100.0,642.67,1585.84,1410.01,553.95,2388.08
83,207,-0.0023,-0.0003,100.0,642.2,1586.25,1404.23,553.78,2388.14
83,208,-0.0026,0.0003,100.0,642.3,1591.92,1404.74,553.95,2388.02
83,209,-0.002,-0.0004,100.0,642.64,1588.53,1400.49,553.27,2388.04
83,210,0.004,0.0002,100.0,642.39,1590.61,1408.78,553.24,2388.08
83,211,-0.0019,-0.0003,100.0,642.95,1583.75,1403.08,553.62,2388.15
83,212,-0.0037,0.0003,100.0,642.54,1591.63,1409.87,553.19,2388.0
83,213,0.0028,-0.0,100.0,642.59,1588.6,1411.01,554.14,2388.09
83,214,-0.0004,0.0004,100.0,642.79,1590.52,1406.04,553.27,2388.14
83,215,-0.0,-0.0004,100.0,642.74,1584.64,1406.42,553.97,2388.11
83,216,-0.0023,0.0004,100.0,642.03,1589.73,1408.34,554.23,2388.09
83,217,0.0047,-0.0004,100.0,643.09,1588.57,1409.99,553.76,2388.09
83,218,-0.0041,0.0003,100.0,642.54,1590.61,1401.42,553.53,2388.09
83,219,-0.0005,-1e-04,100.0,642.01,1592.91,1406.77,553.15,2388.13
83,220,-0.0031,0.0003,100.0,643.23,1598.3,1406.62,553.25,2388.11
83,221,0.0029,-0.0004,100.0,642.98,1582.28,1404.24,553.49,2388.09
83,222,0.0034,-1e-04,100.0,642.9,1585.79,1415.39,553.19,2388.06
83,223,-0.0008,-0.0004,100.0,642.62,1590.3,1401.59,553.81,2388.05
83,224,0.003,0.0002,100.0,642.96,1590.82,1413.13,553.21,2388.08
83,225,-0.0005,-0.0,100.0,642.69,1593.81,1410.19,553.61,2388.07
83,226,0.0036,1e-04,100.0,642.58,1586.3,1414.49,553.64,2388.08
83,227,-0.0017,0.0004,100.0,643.1,1593.18,1411.67,553.18,2388.1
83,228,-0.003,0.0004,100.0,642.12,1585.73,1405.89,552.85,2388.14
83,229,-0.0014,-0.0002,100.0,642.05,1592.11,1407.48,553.79,2388.1
83,230,-0.0,1e-04,100.0,642.58,1593.14,1412.01,552.29,2388.1
83,231,0.0015,-0.0005,100.0,642.69,1589.46,1404.09,553.19,2388.09
83,232,-0.0029,-1e-04,100.0,643.22,1590.79,1411.45,552.48,2388.19
83,233,-0.0,0.0004,100.0,642.55,1589.18,1408.6,552.99,2388.13
83,234,0.0019,0.0004,100.0,642.23,1587.07,1419.57,553.09,2388.13
83,235,-0.0012,-0.0003,100.0,642.67,1595.96,1410.14,553.07,2388.15
83,236,-0.0008,-0.0003,100.0,642.6,1595.75,1408.62,553.14,2388.13
83,237,0.0009,-0.0004,100.0,643.42,1594.41,1414.43,553.47,2388.12
83,238,0.0028,-1e-04,100.0,642.44,1586.61,1418.82,552.8,2388.12
83,239,0.0015,-1e-04,100.0,643.03,1594.39,1417.27,552.87,2388.11
83,240,-0.0036,0.0002,100.0,642.9,1587.37,1408.29,553.06,2388.14
83,241,0.0023,-1e-04,100.0,642.61,1595.86,1415.44,553.26,2388.17
83,242,-0.0024,1e-04,100.0,643.0,1596.62,1412.65,552.74,2388.11
83,243,-0.0029,-0.0004,100.0,642.62,1594.64,1405.53,552.99,2388.18
83,244,-0.0033,-0.0003,100.0,642.94,1594.32,1411.99,553.35,2388.16
83,245,0.0015,-0.0003,100.0,642.18,1590.14,1414.33,552.45,2388.14
83,246,0.0031,-0.0004,100.0,642.57,1584.43,1413.15,553.78,2388.18
83,247,0.0037,-1e-04,100.0,643.08,1591.8,1417.4,553.3,2388.15
83,248,0.0019,0.0005,100.0,642.79,1589.41,1410.24,552.17,2388.15
83,249,-0.0004,0.0003,100.0,642.98,1599.1,1408.75,553.75,2388.15
83,250,-0.0012,-1e-04,100.0,642.74,1594.63,1416.66,552.64,2388.17
83,251,0.0014,-1e-04,100.0,643.24,1597.4,1415.47,552.61,2388.22
83,252,-0.0015,-0.0004,100.0,643.2,1600.91,1407.4,552.77,2388.2
83,253,0.0012,0.0002,100.0,643.08,1594.25,1425.03,552.53,2388.12
83,254,-0.0005,0.0003,100.0,642.27,1591.66,1418.53,552.87,2388.15
83,255,-0.0016,-1e-04,100.0,643.15,1600.46,1410.49,552.73,2388.15
83,256,0.0013,-1e-04,100.0,642.46,1590.27,1420.46,553.39,2388.21
83,257,-0.0012,-1e-04,100.0,642.6,1591.53,1411.82,552.55,2388.18
83,258,-0.0024,-0.0003,100.0,642.85,1592.27,1402.39,552.86,2388.22
83,259,-0.002,-0.0003,100.0,643.08,1590.06,1411.73,552.82,2388.14
83,260,0.0003,0.0005,100.0,643.06,1596.95,1415.92,552.21,2388.19
83,261,0.0003,0.0004,100.0,643.28,1585.36,1417.11,552.31,2388.18
83,262,0.0033,0.0003,100.0,644.09,1599.63,1412.92,552.19,2388.23
83,263,-0.0015,0.0005,100.0,643.02,1605.83,1416.93,552.42,2388.2
83,264,-0.0029,-0.0005,100.0,643.43,1593.66,1411.3,552.68,2388.23
83,265,0.0011,-0.0003,100.0,643.45,1603.78,1419.9,553.03,2388.16
83,266,0.0031,1e-04,100.0,642.74,1597.97,1408.83,552.31,2388.16
83,267,0.0022,0.0003,100.0,642.88,1595.4,1422.7,552.12,2388.23
83,268,-0.0019,0.0003,100.0,643.24,1600.49,1419.17,552.12,2388.23
83,269,0.0037,0.0003,100.0,644.05,1595.74,1415.24,552.12,2388.2
83,270,-0.0014,0.0003,100.0,643.72,1593.27,1418.12,552.28,2388.16
83,271,-0.0008,0.0003,100.0,643.33,1598.84,1423.44,552.64,2388.23
83,272,-0.0009,0.0003,100.0,643.33,1604.41,1418.05,552.72,2388.24
83,273,0.0026,-0.0004,100.0,643.81,1591.29,1417.28,552.06,2388.21
83,274,0.0016,-0.0003,100.0,642.88,1601.29,1421.97,551.95,2388.23
83,275,0.0015,-0.0004,100.0,643.54,1590.17,1424.43,551.82,2388.26
83,276,0.0009,-0.0005,100.0,643.29,1593.21,1425.03,552.26,2388.24
83,277,-0.0003,-1e-04,100.0,643.23,1598.32,1420.06,552.04,2388.22
83,278,-0.0006,-1e-04,100.0,643.76,1603.03,1422.18,551.39,2388.24
83,279,-0.0026,1e-04,100.0,642.97,1604.8,1424.05,551.85,2388.24
83,280,0.0043,-1e-04,100.0,643.3,1598.65,1422.16,551.61,2388.25
83,281,0.0011,-0.0003,100.0,644.06,1596.28,1424.79,551.73,2388.23
83,282,-0.0005,-0.0004,100.0,643.59,1605.42,1424.63,552.41,2388.24
83,283,-0.001,0.0,100.0,643.45,1604.18,1425.42,551.33,2388.25
83,284,0.0014,-0.0004,100.0,643.83,1601.88,1428.94,551.48,2388.29
83,285,0.002,-0.0,100.0,643.32,1598.61,1426.88,552.17,2388.24
83,286,-0.0003,-1e-04,100.0,643.66,1596.57,1426.88,551.04,2388.26
83,287,0.0035,-0.0003,100.0,642.95,1599.91,1436.2,551.85,2388.27
83,288,-0.0023,-0.0004,100.0,643.46,1592.95,1429.59,551.71,2388.25
83,289,0.0007,1e-04,100.0,643.94,1603.48,1432.46,552.16,2388.26
83,290,-0.0024,-0.0002,100.0,643.85,1598.4,1425.67,551.24,2388.31
83,291,-0.0017,1e-04,100.0,643.79,1606.66,1428.67,551.03,2388.26
83,292,-0.0003,1e-04,100.0,643.51,1600.62,1428.07,551.58,2388.25
83,293,-0.0002,-0.0005,100.0,643.77,1605.59,1430.64,551.68,2388.25
84,1,0.0007,0.0002,100.0,643.21,1582.28,1411.05,552.34,2388.13
84,2,0.0013,1e-04,100.0,643.03,1590.29,1405.09,552.78,2388.11
84,3,-0.0031,-0.0004,100.0,642.52,1594.11,1405.79,553.14,2388.1
84,4,0.0016,0.0,100.0,642.81,1583.83,1410.99,552.91,2388.16
84,5,-0.0012,-0.0002,100.0,643.05,1590.42,1409.12,553.06,2388.09
84,6,0.0049,0.0003,100.0,642.4,1590.97,1409.58,553.47,2388.15
84,7,-0.0026,-0.0,100.0,643.18,1592.68,1406.51,553.42,2388.09
84,8,1e-04,-0.0,100.0,642.88,1588.43,1413.34,553.36,2388.08
84,9,-0.0007,-0.0002,100.0,642.22,1592.2,1404.76,553.05,2388.1
84,10,0.0012,0.0003,100.0,642.51,1588.42,1411.19,553.0,2388.15
84,11,0.0031,0.0003,100.0,642.52,1591.73,1414.97,553.17,2388.13
84,12,-0.0017,-0.0002,100.0,643.19,1583.14,1402.03,553.06,2388.1
84,13,0.0002,-0.0002,100.0,642.43,1593.97,1413.78,552.66,2388.12
84,14,-0.0009,-1e-04,100.0,642.79,1592.48,1405.06,553.62,2388.11
84,15,0.0007,0.0003,100.0,643.44,1592.66,1412.32,553.46,2388.1
84,16,0.0004,-1e-04,100.0,642.72,1593.2,1406.03,553.14,2388.16
84,17,-0.0045,-0.0002,100.0,642.38,1586.02,1410.31,553.54,2388.11
84,18,-0.0029,-0.0004,100.0,643.51,1588.36,1403.38,553.76,2388.08
84,19,-0.0032,0.0004,100.0,642.85,1589.71,1411.99,553.04,2388.1
84,20,0.0008,-0.0005,100.0,642.66,1589.44,1409.05,553.65,2388.16
84,21,-0.0017,0.0004,100.0,642.53,1594.63,1412.57,553.15,2388.12
84,22,-0.0019,0.0002,100.0,643.05,1589.63,1406.16,552.94,2388.15
84,23,0.0003,0.0002,100.0,643.24,1590.54,1410.39,553.81,2388.16
84,24,-0.0003,1e-04,100.0,643.04,1587.04,1409.8,553.44,2388.19
84,25,-0.001,-0.0002,100.0,642.79,1589.86,1407.38,553.26,2388.11
84,26,0.0014,-0.0004,100.0,643.71,1589.97,1404.07,554.1,2388.11
84,27,0.0051,-1e-04,100.0,641.99,1591.75,1405.32,553.54,2388.15
84,28,-0.0042,0.0,100.0,642.78,1596.4,1404.56,552.97,2388.17
84,29,0.0046,1e-04,100.0,642.71,1591.8,1408.03,553.09,2388.12
84,30,0.0005,0.0003,100.0,642.22,1590.93,1411.4,552.74,2388.09
84,31,-0.0019,-1e-04,100.0,642.69,1591.62,1409.32,553.4,2388.14
84,32,-0.0043,-0.0003,100.0,642.94,1589.47,1411.55,553.83,2388.08
84,33,-0.0004,-0.0005,100.0,642.75,1587.09,1411.12,553.36,2388.13
84,34,0.0014,1e-04,100.0,642.5,1599.67,1410.24,553.46,2388.07
84,35,-0.0035,-0.0003,100.0,642.84,1586.39,1412.49,552.92,2388.15
84,36,0.0021,-0.0003,100.0,642.6,1578.09,1408.77,553.4,2388.14
84,37,0.0012,-1e-04,100.0,642.73,1588.45,1407.21,553.36,2388.16
84,38,-0.0014,0.0,100.0,642.36,1587.99,1406.45,553.44,2388.19
84,39,-0.0015,0.0004,100.0,642.51,1589.66,1412.27,553.06,2388.1
84,40,-0.0023,-1e-04,100.0,643.0,1584.88,1409.71,553.0,2388.1
84,41,-0.0,1e-04,100.0,642.64,1591.03,1405.5,553.01,2388.16
84,42,0.0017,-1e-04,100.0,642.59,1589.3,1409.22,554.35,2388.13
84,43,0.0006,0.0004,100.0,642.83,1593.4,1415.96,552.7,2388.12
84,44,0.0005,-0.0003,100.0,642.14,1591.88,1405.57,553.16,2388.11
84,45,-0.0,0.0003,100.0,642.71,1589.84,1408.43,552.82,2388.17
84,46,-0.0003,0.0002,100.0,642.66,1593.17,1409.6,553.15,2388.08
84,47,-0.0037,1e-04,100.0,642.86,1586.5,1409.57,553.47,2388.08
84,48,-0.0034,1e-04,100.0,643.19,1586.29,1410.84,553.09,2388.16
84,49,0.0011,0.0003,100.0,642.63,1590.29,1410.48,552.89,2388.18
84,50,-0.0033,0.0002,100.0,642.77,1595.88,1403.33,553.09,2388.15
84,51,-0.001,-0.0004,100.0,642.99,1592.68,1408.97,552.88,2388.12
84,52,-0.0018,0.0004,100.0,643.19,1596.58,1407.43,553.7,2388.12
84,53,-0.0016,-1e-04,100.0,642.62,1585.63,1414.04,553.03,2388.17
84,54,0.0023,0.0003,100.0,641.87,1594.36,1402.04,553.4,2388.12
84,55,0.0005,-0.0003,100.0,642.44,1588.36,1410.86,553.49,2388.11
84,56,-0.0003,-1e-04,100.0,642.7,1588.8,1411.49,553.38,2388.18
84,57,0.0018,0.0004,100.0,642.58,1592.75,1415.08,553.28,2388.16
84,58,-0.0007,-0.0003,100.0,642.98,1593.01,1407.65,552.9,2388.11
84,59,0.0013,-0.0002,100.0,643.07,1585.94,1411.94,553.56,2388.11
84,60,-0.0042,-1e-04,100.0,642.76,1590.19,1410.08,552.95,2388.12
84,61,-0.0037,-0.0004,100.0,642.79,1587.81,1412.68,552.06,2388.14
84,62,-0.0003,0.0002,100.0,642.83,1594.82,1409.76,552.91,2388.06
84,63,0.001,0.0003,100.0,642.87,1589.1,1406.25,553.31,2388.11
84,64,0.0064,0.0002,100.0,642.89,1592.02,1404.12,554.02,2388.11
84,65,-0.0028,0.0002,100.0,642.95,1594.98,1409.92,552.85,2388.1
84,66,0.0007,0.0002,100.0,642.63,1594.49,1403.2,552.68,2388.14
84,67,0.0021,-1e-04,100.0,643.12,1590.12,1407.14,553.6,2388.11
84,68,0.0032,1e-04,100.0,642.66,1589.35,1408.65,552.7,2388.1
84,69,0.001,0.0004,100.0,642.78,1596.24,1406.38,553.49,2388.15
84,70,0.0011,0.0002,100.0,643.12,1589.88,1415.96,553.05,2388.11
84,71,0.0019,-0.0004,100.0,643.04,1591.14,1403.2,552.49,2388.08
84,72,0.0021,-0.0,100.0,642.31,1592.33,1404.44,553.48,2388.08
84,73,-0.0,0.0002,100.0,643.23,1587.9,1409.28,552.69,2388.11
84,74,0.003,-1e-04,100.0,642.87,1587.81,1411.24,553.59,2388.13
84,75,-0.0032,-0.0005,100.0,642.64,1586.0,1405.67,553.66,2388.16
84,76,-0.0024,0.0002,100.0,642.53,1587.42,1411.84,552.78,2388.15
84,77,-0.0008,0.0004,100.0,642.46,1591.49,1409.39,553.0,2388.15
84,78,-0.0018,0.0002,100.0,642.48,1585.75,1413.94,553.82,2388.16
84,79,0.0023,-0.0005,100.0,643.3,1589.8,1416.38,552.83,2388.19
84,80,-0.0002,-0.0004,100.0,642.71,1592.21,1418.01,553.42,2388.15
84,81,0.0014,-0.0002,100.0,642.42,1589.76,1414.05,552.5,2388.19
84,82,-0.0014,-0.0002,100.0,642.66,1589.98,1405.78,553.89,2388.15
84,83,0.0004,0.0004,100.0,642.59,1594.49,1407.45,553.51,2388.12
